text,label
الفيديو منشور في مايوأيّار عام لدخول فلسطينيين إلى المسجد الأقصى حينها الفيديو منشور في مايوأيّار عام لدخول فلسطينيين إلى المسجد الأقصى حينها تفاصيل التحقيق عبر الرابط httpsmsbrconrth,0
الصورة تعود إلى أغسطسآب ، عندما أطلقت المقاومة رشقات صاروخية صوب الأراضي المحتلة بعد غارات إسرائيلية استهدفت قطاع غزة وراح ضحيتها عشرة أشخاص الصورة تعود إلى أغسطسآب ، عندما أطلقت المقاومة رشقات صاروخية صوب الأراضي المحتلة بعد غارات إسرائيلية استهدفت قطاع غزة وراح ضحيتها عشرة أشخاص تابع تفاصيل التحقق هنا httpsmsbrcoupro,1
مقطع الفيديو منشور في مايوأيار عام ، بعد إطلاق المقاومة الفلسطينية صواريخ باتجاه تل أبيب ومناطق إسرائيلية أخرى عقب تصعيد إسرائيلي في الضفة الغربية وقطاع غزة حينها مقطع الفيديو منشور في مايوأيار عام ، بعد إطلاق المقاومة الفلسطينية صواريخ باتجاه تل أبيب ومناطق إسرائيلية أخرى عقب تصعيد إسرائيلي في الضفة الغربية وقطاع غزة حينها إليك تفاصيل التحقق هنا httpsmsbrcoko,1
مقطع الفيديو يعود إلى مايوأيّار ، ويُصوّر مظاهرة خرجت في عُمان تضامنًا مع الشعب الفلسطيني خلال العدوان الإسرائيلي على قطاع غزة آنذاك مقطع الفيديو يعود إلى مايوأيّار ، ويُصوّر مظاهرة خرجت في عُمان تضامنًا مع الشعب الفلسطيني خلال العدوان الإسرائيلي على قطاع غزة آنذاك تابع تفاصيل التحقق هنا httpsmsbrcoafkx,0
مقطع الفيديو نُشر في مايوأيار عام ، لصواريخ أطلقتها المقاومـ_ـة الفلسطينية من غزة إلى تل أبيب ردًا على قصف غزة حينها مقطع الفيديو نُشر في مايوأيار عام ، لصواريخ أطلقتها المقاومـ_ـة الفلسطينية من غزة إلى تل أبيب ردًا على قصف غزة حينها تابع تفاصيل التحقق عبر الرابط httpsmsbrcopxg,0
الصورة تعود إلى يونيوحزيران عام خلال لقاء وفد من قيادة حركة حماس بحسن نصر الله الأمين العام لحزب الله الصورة تعود إلى يونيوحزيران عام خلال لقاء وفد من قيادة حركة حماس بحسن نصر الله الأمين العام لحزب الله إليك تفاصيل التحقق هنا httpsmsbrcocqyv,0
الصورة منشورة في مايوأيّار ، على أنّها لبقايا صاروخ أطلقته المقاومة الفلسطينية على إحدى المستوطنات الصورة منشورة في مايوأيّار ، على أنّها لبقايا صاروخ أطلقته المقاومة الفلسطينية على إحدى المستوطنات تابع تفاصيل أكثر عن التحقق عبر الرابط httpsmsbrcoxqvlb,1
عقب اقتحام قوات الاحتلال الإسرائيلي المسجد الأقصى، نُشرت مقاطع فيديو مضللة عقب اقتحام قوات الاحتلال الإسرائيلي المسجد الأقصى، نُشرت مقاطع فيديو مضللة تعرّفوا إلى حقيقتها في فيديو مسبار,0
الفيديو نشر في مايوأيّار عام على أنّه لمظاهرة مؤيدة لـ في مدينة ديترويت بعد العدوان الإسرائيلي على فلسطينيين في والضفة الغربية وقطاع حينها الفيديو نشر في مايوأيّار عام على أنّه لمظاهرة مؤيدة لـ في مدينة ديترويت بعد العدوان الإسرائيلي على فلسطينيين في والضفة الغربية وقطاع حينها,0
الفيديو يعود إلى تقرير نشرته قناة الحدث في مارسآذار عام على أنه من مخيم الهول للاجئين في الفيديو يعود إلى تقرير نشرته قناة الحدث في مارسآذار عام على أنه من مخيم الهول للاجئين في هنا تفاصيل أكثر httpsmsbrcoqgx,1
مقطع الفيديو منشور منذ مايوأيار عام ، وهو لشيخ أردني يُلقي خطابًا تضامنيًّا مع الشعب الفلسطيني مقطع الفيديو منشور منذ مايوأيار عام ، وهو لشيخ أردني يُلقي خطابًا تضامنيًّا مع الشعب الفلسطيني لمعرفة تفاصيل أكثر عبر الرابط httpsmsbrcoqaiqf,0
مقطع الفيديو منشور في مايوأيار عام ، بعنوان من أمام قسم بري طرد الدعم السريع من قبل المحتجبين الغاضبين وزملاء الشهيد عزمي مقطع الفيديو منشور في مايوأيار عام ، بعنوان من أمام قسم بري طرد الدعم السريع من قبل المحتجبين الغاضبين وزملاء الشهيد عزمي تابعوا تفاصيل التحقق عبر الرابط httpsmsbrcoktc,1
الشخص الذي يظهر في الفيديو هو فنان فلسطيني ومقدّم برامج سياسية ساخرة يدعى علاء قدوحة الشخص الذي يظهر في الفيديو هو فنان فلسطيني ومقدّم برامج سياسية ساخرة يدعى علاء قدوحة ونشر المقطع في حسابه على موقع فيسبوك، بعد حادثة تمزيق غراب لعلم إسرائيل مؤخرًا تفاصيل أوفى تجدونها في تحقيق مسبار httpsmsbrcoabce,0
وسع الاحتلال الإسرائيلي سطوته في الأراضي الفلسطينية المحتلة من خلال أنظمة التعقب وتطبيقات التجسس التي تنتجها الشركات الأمنية الإسرائيلية، مما زاد من القيود المفروضة على الفلسطينيين، فكيف وسع الاحتلال الإسرائيلي سطوته في الأراضي الفلسطينية المحتلة من خلال أنظمة التعقب وتطبيقات التجسس التي تنتجها الشركات الأمنية الإسرائيلية، مما زاد من القيود المفروضة على الفلسطينيين، فكيف تحاصر إسرائيل النشطاء الفلسطينيين؟ التفاصيل في مقال مسبار، عبر الرابط httpsmsbrcoylmq,0
إيران لم تُعلن عن نيتها قطع التمويل عن حركتي حماس والجهاد الإسلامي إيران لم تُعلن عن نيتها قطع التمويل عن حركتي حماس والجهاد الإسلامي كما لم تنشر أي وسيلة إعلام ذات صدقية الخبر إليك تفاصيل التحقق هنا httpsmsbrcorwqal,1
مقطع الفيديو منشور منذ مايوأيار عام على أنه لهروب إسرائيليين من شاطئ تل أبيب آنذاك، بعد إطلاق المقاومة الفلسطينية عدة صواريخ مقطع الفيديو منشور منذ مايوأيار عام على أنه لهروب إسرائيليين من شاطئ تل أبيب آنذاك، بعد إطلاق المقاومة الفلسطينية عدة صواريخ إليك تفاصيل أكثر عن الفيديو عبر الرابط httpsmsbrcoocadk,1
ركّزت إسرائيل في خطابها على لغة تُشوّه صورة الفلسطينيين أمام الرأي العام العالمي ركّزت إسرائيل في خطابها على لغة تُشوّه صورة الفلسطينيين أمام الرأي العام العالمي,0
أما الصورة الثانية فتعود إلى آثار صواريخ أطلقتها المقـ_ـاومة الفلسطينية من قطاع غزة على تل أبيب في شهر مايو الصورة الأولى نشرتها صحيفة الأخبار الكندية اليهودية مرفقة مع مقال في عام أما الصورة الثانية فتعود إلى آثار صواريخ أطلقتها المقـ_ـاومة الفلسطينية من قطاع غزة على تل أبيب في شهر مايو تابع تفاصيل التحقق عبر الرابط التالي httpsmsbrcohum,0
لنتعرف في الذكرى الـ للنكبة كيف أصبحت اللغة أداة استعمارية في يد إسرائيل منذ النكبة سلّحت إسرائيل الكلمة واستعملتها لحجب حقيقة المأساة الفلسطينية لنتعرف في الذكرى الـ للنكبة كيف أصبحت اللغة أداة استعمارية في يد إسرائيل,0
رغم وجود أدلة دامغة على وقوع النكبة عام ، كان غالبًا ما يتم تجاهلها باعتبارها نتيجة لـهجرة عربية طوعية، كما لو أنّ الفلسطينيين تخلوا عن منازلهم وأراضيهم بإرادتهم الحرة، فكيف وظّفت إسرائيل اللغة الاستعمارية كأداة تضليل لإنكار الحق الفلسطيني رغم وجود أدلة دامغة على وقوع النكبة عام ، كان غالبًا ما يتم تجاهلها باعتبارها نتيجة لـهجرة عربية طوعية، كما لو أنّ الفلسطينيين تخلوا عن منازلهم وأراضيهم بإرادتهم الحرة، فكيف وظّفت إسرائيل اللغة الاستعمارية كأداة تضليل لإنكار الحق الفلسطيني؟ تابعوا التفاصيل عبر سلسلة التغريدات التالية httpstwittercommisbarfcstatus,1
كيف ضللت صحيفة ذا نيويورك تايمز الرأي العام خلال تغطيتها للنكبة الفلسطينية عام كيف ضللت صحيفة ذا نيويورك تايمز الرأي العام خلال تغطيتها للنكبة الفلسطينية عام ؟ قريبًا على مسبار,0
ويعود المشهد الذي يوثق رفع العلم التونسي في مدارس غزة إلى عام مقطع الفيديو الذي تظهر فيه مذيعة الأخبار يعود إلى سنة وعرضت حينها القناة تقريرًا بعنوان إسرائيل تسقط إلكترونيًّا ويعود المشهد الذي يوثق رفع العلم التونسي في مدارس غزة إلى عام تابعوا تفاصيل التحقق عبر الرابط التالي httpsmsbrcoac,1
نشر على حسابه في يوم مايوأيار الجاري، صورة ادّعى أنها لصاروخ فلسطيني سقط على منزل في قطاع خلال العدوان الأخير وقتل عائلة فلسطينية نشر على حسابه في يوم مايوأيار الجاري، صورة ادّعى أنها لصاروخ فلسطيني سقط على منزل في قطاع خلال العدوان الأخير وقتل عائلة فلسطينية فما حقيقة هذه الصورة؟ إليكم التفاصيل كاملة عبر سلسلة التغريدات التالية httpsbitlyBErLGI,1
كيف انحازت صحيفة ذا نيويورك تايمز في مقالاتها الصادرة عام إلى الرواية الإسرائيلية كيف انحازت صحيفة ذا نيويورك تايمز في مقالاتها الصادرة عام إلى الرواية الإسرائيلية؟ وما الأساليب التي استخدمتها لتضليل الرأي العام حول النكبة الفلسطينية؟,0
تصدّر خبر النكبة الفلسطينية عام العناوين الرئيسة للصحف العالمية تصدّر خبر النكبة الفلسطينية عام العناوين الرئيسة للصحف العالمية فكيف غطّى الإعلام الغربي أحداث نكبة فلسطين؟ وهل انحاز لطرف على حساب الآخر؟ تابعوا التفاصيل هنا httpsbitlyGLVd,1
عثر مسبار على الفيديو ملتقط من زاوية أخرى ومنشور يوم إبريل الفائت، تحت عنوان، وقفة في ساحة المسجد الأقصى عقب صلاة الفجر تنديدًا بانتهاكات الاحتلال الإسرائيلي عثر مسبار على الفيديو ملتقط من زاوية أخرى ومنشور يوم إبريل الفائت، تحت عنوان، وقفة في ساحة المسجد الأقصى عقب صلاة الفجر تنديدًا بانتهاكات الاحتلال الإسرائيلي للمزيد من التفاصيل، عبر الرابط httpsmsbrcompqu,0
الصورة مأخوذة من كواليس تصوير فيلم برازيلي يحمل اسم كارانديرو، صدر في عام ويتحدث عن مجزرة بحق السجناء في سجن كارانديرو الكائن في مدينة ساو باولو في الصورة مأخوذة من كواليس تصوير فيلم برازيلي يحمل اسم كارانديرو، صدر في عام ويتحدث عن مجزرة بحق السجناء في سجن كارانديرو الكائن في مدينة ساو باولو في لتفاصيل أكثر httpsmsbrcogkbb,0
عقب قرار التقسيم الصادر عن الأمم المتحدة في نوفمبرتشرين الثاني عام ، وأحداث النكبة الفلسطينية عام ، زعمت إسرائيل أنَّ الفلسطينيين تركوا منازلهم طواعية، استجابة لأوامر القادة العرب الذين نصحوهم بالنزوح من أجل الحفاظ على أرواحهم خارج ساحة المعركة، في محاولات للتنصّل من المسؤولية تجاه الانتهاكات التي مارستها القوّات الإسرائيلية في الحرب، ولتحميل العرب مشكلة اللجوء، فما هي الحقيقة عقب قرار التقسيم الصادر عن الأمم المتحدة في نوفمبرتشرين الثاني عام ، وأحداث النكبة الفلسطينية عام ، زعمت إسرائيل أنَّ الفلسطينيين تركوا منازلهم طواعية، استجابة لأوامر القادة العرب الذين نصحوهم بالنزوح من أجل الحفاظ على أرواحهم خارج ساحة المعركة، في محاولات للتنصّل من المسؤولية تجاه الانتهاكات التي مارستها القوّات الإسرائيلية في الحرب، ولتحميل العرب مشكلة اللجوء، فما هي الحقيقة؟ وكيف هُجِّر الفلسطينيون من أرضهم خلال نكبة ؟ تجدون الإجابة في سلسلة التغريدات التالية httpsbitlyWMGlFH,1
الصورتان لا علاقة لهما بالاشتباكات التي جرت أمس السبت، فواحدة منهما تعود لحرب غزة عام والثانية من تمارين عسكرية إسرائيلية في الصورتان لا علاقة لهما بالاشتباكات التي جرت أمس السبت، فواحدة منهما تعود لحرب غزة عام والثانية من تمارين عسكرية إسرائيلية في هنا تفاصيل أكثر httpsmsbrcokqu,1
الصورة ليست لـ الذي قُتل خلال الاشتباكات مع جنود الاحتلال الإسرائيلي على الحدود المصرية الصورة ليست لـ الذي قُتل خلال الاشتباكات مع جنود الاحتلال الإسرائيلي على الحدود المصرية,1
الفيديو يعود إلى احتفالات فلسطينيين في غزة عقب اتفاقية وقف إطلاق النار، برعاية مصرية، في شهر مايوأيّار عام الفيديو يعود إلى احتفالات فلسطينيين في غزة عقب اتفاقية وقف إطلاق النار، برعاية مصرية، في شهر مايوأيّار عام للمزيد من التفاصيل httpsmsbrcolyn,0
الفيديو مركّب عبر إضافة صوت هتافات تضامنية مع فلسطين، ويعود المقطع الأصلي إلى هتاف الجماهير بالدم بالروح أفريقيا مش حتروح الفيديو مركّب عبر إضافة صوت هتافات تضامنية مع فلسطين، ويعود المقطع الأصلي إلى هتاف الجماهير بالدم بالروح أفريقيا مش حتروح تفاصيل أوفى تجدونها في تحقيق مسبار httpsmsbrcoklwjs,1
عقب إعلان جيش الاحتلال الإسرائيلي مقتل من عناصره وإصابة رابع برصاص جندي مصري على الحدود المصرية، نُشرت العديد من الأخبار المضللة عقب إعلان جيش الاحتلال الإسرائيلي مقتل من عناصره وإصابة رابع برصاص جندي مصري على الحدود المصرية، نُشرت العديد من الأخبار المضللة نعرض لكم حقيقتها في سلسلة التغريدات، عبر الرابط httpstwtrinRz,1
الفيديو يعود إلى يوم ينايركانون الثاني الفائت، وهو لاحتفالات بمناسبة عملية مستوطنة النبي يعقوب نفذها شاب فلسطيني الفيديو يعود إلى يوم ينايركانون الثاني الفائت، وهو لاحتفالات بمناسبة عملية مستوطنة النبي يعقوب نفذها شاب فلسطيني يمكنكم قراءة التحقيق كاملًا لمعرفة كافة التفاصيل، عبر الرابط httpsmsbrcoynpl,1
رغم الصعوبات التي يواجهها المؤرخون الفلسطينيون في الوصول إلى الأرشيفات، بسبب استيلاء إسرائيل على أرشيف فلسطين منذ النكبة وسطوتها بذلك على الذاكرة، استطاع العديد منهم الرجوع لعدد كبير من المذكرات والمصادر التاريخية الشفوية بالإضافة إلى السجلات الاجتماعية والاقتصادية المتاحة لتأريخ ما يمكن حفظه من النكبة رغم الصعوبات التي يواجهها المؤرخون الفلسطينيون في الوصول إلى الأرشيفات، بسبب استيلاء إسرائيل على أرشيف فلسطين منذ النكبة وسطوتها بذلك على الذاكرة، استطاع العديد منهم الرجوع لعدد كبير من المذكرات والمصادر التاريخية الشفوية بالإضافة إلى السجلات الاجتماعية والاقتصادية المتاحة لتأريخ ما يمكن حفظه من النكبة في الرابط التالي، تجدون مجموعة من أبرز الكتب التي وثقت أحداث httpsmsbrcoonewr,0
الفيديو يعود لرفع رياض محرز علم فلسطين في مايوأيار عام ، بعد تتويج فريقه مانشستر سيتي بالدوري الإنجليزي، حينها الفيديو يعود لرفع رياض محرز علم فلسطين في مايوأيار عام ، بعد تتويج فريقه مانشستر سيتي بالدوري الإنجليزي، حينها تعرفوا إلى تفاصيل حقيقة الفيديو في تحقيق مسبار httpsmsbrcocaxp,0
الصورة منشورة منذ عام ، وليست لصناديق رصاص وُضعت في مدخل مخيم جنين في الضفة الغربية، حديثًا الصورة منشورة منذ عام ، وليست لصناديق رصاص وُضعت في مدخل مخيم جنين في الضفة الغربية، حديثًا إليك التفاصيل في تحقق مسبار httpsmsbrcofqvqo,0
عثر على مقطع الفيديو منشورًا في موقع فيسبوك في مايوأيار عام ، بعنوان من أمام قسم بري طرد الدعم السريع من قبل المحتجبين الغاضبين وزملاء الشهيد عزمي عثر على مقطع الفيديو منشورًا في موقع فيسبوك في مايوأيار عام ، بعنوان من أمام قسم بري طرد الدعم السريع من قبل المحتجبين الغاضبين وزملاء الشهيد عزمي المزيد من التفاصيل httpsmsbrcocs,1
مقطع الفيديو نُشر بتاريخ أغسطسآب عام ، على أنّه من حادثة طعن شابين فلسطينيين لشرطي إسرائيلي في مدينة القدس مقطع الفيديو نُشر بتاريخ أغسطسآب عام ، على أنّه من حادثة طعن شابين فلسطينيين لشرطي إسرائيلي في مدينة القدس تابع تفاصيل التحقق عبر الرابط التالي httpsmsbrcoqc,0
هل أبلغ الاحتلال أي من الأطراف بموعد عمليته العسكرية ضد جنين على مسؤولية قناة العربية هل أبلغ الاحتلال أي من الأطراف بموعد عمليته العسكرية ضد جنين؟؟,0
الفيديو منشور في سبتمبرأيلول ، وهو مجتزأ من خطاب الناطق باسم كتائب القسام أبو عبيدة، بعد إعادة سلطات الاحتلال الإسرائيلي اعتقال أسرى سجن جلبوع الفيديو منشور في سبتمبرأيلول ، وهو مجتزأ من خطاب الناطق باسم كتائب القسام أبو عبيدة، بعد إعادة سلطات الاحتلال الإسرائيلي اعتقال أسرى سجن جلبوع تفاصيل أوفى في تحقيق مسبار، عبر الرابط httpsmsbrcodsnle,0
ووجد مسبار أن حوار الضابطين الإسرائليين هو نص أدبي للكاتب الفلسطيني أنس حمد الله، نشره على حسابه يوم السابع من يوليو الجاري، وأوضح في التعليقات أن النص من كتابته لم تنشر صحيفة يديعوت أحرونوت أو أي وسيلة إعلام ذات صدقية التقرير المزعوم ووجد مسبار أن حوار الضابطين الإسرائليين هو نص أدبي للكاتب الفلسطيني أنس حمد الله، نشره على حسابه يوم السابع من يوليو الجاري، وأوضح في التعليقات أن النص من كتابته للمزيد من التفاصيل httpsmsbrcofhmo,1
صورة الخبر مفبركة، والخبر الأصلي جاء بعنوان بالصور متحول جنسيًّا يفوز بلقب ملكة جمال هولندا، وتعود أصول ريكي كولي إلى هولندا وجزر مالوكو التابعة لإندونيسيا، ولم يُعثر في أي مصدر موثوق على أية معلومة تشير إلى أنها تنحدر من أصول فلسطينية صورة الخبر مفبركة، والخبر الأصلي جاء بعنوان بالصور متحول جنسيًّا يفوز بلقب ملكة جمال هولندا، وتعود أصول ريكي كولي إلى هولندا وجزر مالوكو التابعة لإندونيسيا، ولم يُعثر في أي مصدر موثوق على أية معلومة تشير إلى أنها تنحدر من أصول فلسطينية للمزيد من التفاصيل httpsmsbrcolum,1
شبكة إم بي سي التلفزيونية السعودية ستعرض مسلسل إسرائيلي وثائقي يدعم رواية الاحتلال، و منصة شاهد تبث أعمالها في إسرائيل شبكة إم بي سي التلفزيونية السعودية ستعرض مسلسل إسرائيلي وثائقي يدعم رواية الاحتلال، و منصة شاهد تبث أعمالها في إسرائيل تفاصيل أوفى في سلسلة التغريدات، عبر الرابط httpsbitlyYGgln,0
الصورة نُشرت في أواخر يوليوتموز عام ، على أنّها تُوثق حفر مقابر لضحايا ما عرف باسم مجزرة مستري في دارفور الصورة نُشرت في أواخر يوليوتموز عام ، على أنّها تُوثق حفر مقابر لضحايا ما عرف باسم مجزرة مستري في دارفور تفاصيل أوفى حول التحقق تجدونها عبر الرابط httpsmsbrcowcxr,0
لم تُعلن الإمارات عن اكتشاف بيضة عمرها ألف عام مؤخرًا، والصور تعود إلى مايوأيّار عام ، لاكتشاف خبراء آثار إسرائيليين بيضة دجاجة عمرها ألف عام في جنوبي تل أبيب في الأراضي الفلسطينية المحتلة لم تُعلن الإمارات عن اكتشاف بيضة عمرها ألف عام مؤخرًا، والصور تعود إلى مايوأيّار عام ، لاكتشاف خبراء آثار إسرائيليين بيضة دجاجة عمرها ألف عام في جنوبي تل أبيب في الأراضي الفلسطينية المحتلة للمزيد من التفاصيل httpsmsbrcokzwi,0
كشف مسبار الأسبوع الفائت عن تناقضات في الروايات بعد المجزرة التي حصلت جراء قصف استهدف سوق شعبي الملجه في مدينة أم درمان بالسودان كشف مسبار الأسبوع الفائت عن تناقضات في الروايات بعد المجزرة التي حصلت جراء قصف استهدف سوق شعبي الملجه في مدينة أم درمان بالسودان فمن يقف وراء المجزرة؟ تفاصيل أوفى في مقال مسبار، عبر الرابط httpsmsbrcovoo,1
في ظل الحديث عن محاولة الولايات المتحدة تمهيد الطريق نحو التطبيع الرسمي بين السعودية وإسرائيل، أجرت السعودية تغييرات على مناهجها تتعلق بالحركة الصهيونية والصراع الإسرائيلي الفلسطيني وإعادة تعريف النظرة العامة لإسرائيل في ظل الحديث عن محاولة الولايات المتحدة تمهيد الطريق نحو التطبيع الرسمي بين السعودية وإسرائيل، أجرت السعودية تغييرات على مناهجها تتعلق بالحركة الصهيونية والصراع الإسرائيلي الفلسطيني وإعادة تعريف النظرة العامة لإسرائيل فما هي هذه التغييرات؟ وما الهدف منها؟ إليك التفاصيل في سلسلة التغريدات التالية، عبر الرابط httpsbitlymqh,1
الفيديو منشور للمرة الأولى بتاريخ يوليوتموز الفائت، على أنه لاشتباكات ومظاهرات في مدينة خان يونس بقطاع غزة الفيديو منشور للمرة الأولى بتاريخ يوليوتموز الفائت، على أنه لاشتباكات ومظاهرات في مدينة خان يونس بقطاع غزة تفاصيل أوفى تجدونها في تحقيق مسبار، عبر الرابط httpsmsbrcomwcme,1
الفيديو منشور في يوليوتموز الفائت، ويعود لفرار متظاهرين من قوات حماس في مدينة خان يونس في غزة الفيديو منشور في يوليوتموز الفائت، ويعود لفرار متظاهرين من قوات حماس في مدينة خان يونس في غزة ولم يعثر مسبار على أنباء حديثة تفيد بوقوع مظاهرات في دمشق تابعوا باقي التفاصيل عبر الرابط التالي httpsmsbrcoivug,1
الصورة الأصلية تعود إلى عام ، وكانت من وقفة تضامنية مع الشعب الفلسطيني أمام البرلمان المغربي في الرباط، وذلك بعد الاعتداءات الإسرائيلية على مدينة القدس والضفة الغربية وقطاع غزة، حينها الصورة الأصلية تعود إلى عام ، وكانت من وقفة تضامنية مع الشعب الفلسطيني أمام البرلمان المغربي في الرباط، وذلك بعد الاعتداءات الإسرائيلية على مدينة القدس والضفة الغربية وقطاع غزة، حينها إليك التفاصيل كاملة عبر الرابط httpsmsbrcoejrg,0
بعد الانتفاضة الفلسطينية الثانية، والحرب على لبنان، والاعتداءات المستمرة على المسجد الأقصى وقطاع غزة، جاءت هاسبارا في محاولة لتصحيح التدهور في صورة إسرائيل أمام العالم بعد الانتفاضة الفلسطينية الثانية، والحرب على لبنان، والاعتداءات المستمرة على المسجد الأقصى وقطاع غزة، جاءت هاسبارا في محاولة لتصحيح التدهور في صورة إسرائيل أمام العالم فكيف تسعى هاسبارا لتحقيق أهدافها؟ شاهد تحليل مسبار المعمّق لحساب إيدي كوهين عبر الرابط التالي httpsbitlysyJmO,1
هل يشارك نزلاء السجون بغزة في تلاوة القرآن خلال جلسة واحدة هل يشارك نزلاء السجون بغزة في تلاوة القرآن خلال جلسة واحدة؟؟,0
تقول الباحثة الإسرائيلية رحيلا مزراحي إنّ إسرائيل سعت إلى استملاك عناصر مهمة أصلها من التراث الفلسطيني تحقيقًا لمصالحها تقول الباحثة الإسرائيلية رحيلا مزراحي إنّ إسرائيل سعت إلى استملاك عناصر مهمة أصلها من التراث الفلسطيني تحقيقًا لمصالحها انتظروا الحلقة كاملة قريبًا,1
كيف سعت إسرائيل إلى استلاب المطبخ الفلسطيني والأزياء والأماكن الفلسطينية كيف سعت إسرائيل إلى استلاب المطبخ الفلسطيني والأزياء والأماكن الفلسطينية؟ وهل كانت سرقة الإسرائيليين ممتلكات الفلسطينيين عام ظاهرة فردية؟ شاهدوا الحلقة كاملة في قناتنا على يوتيوب httpsbitlyssOTqj,1
استخدمت الثوب الفلسطيني المطرّز لمضيفات شركة طيران إسرائيل المعروفة بـ إلعال، كزيّ رسمي ونسبته للإسرائيليين استخدمت الثوب الفلسطيني المطرّز لمضيفات شركة طيران إسرائيل المعروفة بـ إلعال، كزيّ رسمي ونسبته للإسرائيليين شاهدوا الحلقة كاملة في قناتنا على يوتيوب httpsbitlyqPC,0
وثّق تقرير لمنظمتين إسرائيليتين سياسة إسرائيل المتبعة تجاه المواقع الأثرية الفلسطينية والأضرار التي لحقت بحقوق الفلسطينيين وثّق تقرير لمنظمتين إسرائيليتين سياسة إسرائيل المتبعة تجاه المواقع الأثرية الفلسطينية والأضرار التي لحقت بحقوق الفلسطينيين شاهدوا الحلقة كاملة في قناتنا على يوتيوب httpsbitlyssOTqj,0
أوقف عبد الحميد دبيبة نجلاء المنقوش عن العمل احتياطًا، عقب اللقاء الذي جمعها مع وزير الخارجية الإسرائيلي في روما، وأكّدت وزارة الخارجية الليبية في بيان لها، التزامها الكامل بالثوابت الوطنية تجاه قضايا الأمتين العربية والإسلامية وفي مقدمتها القضية الفلسطينية أوقف عبد الحميد دبيبة نجلاء المنقوش عن العمل احتياطًا، عقب اللقاء الذي جمعها مع وزير الخارجية الإسرائيلي في روما، وأكّدت وزارة الخارجية الليبية في بيان لها، التزامها الكامل بالثوابت الوطنية تجاه قضايا الأمتين العربية والإسلامية وفي مقدمتها القضية الفلسطينية للمزيد من التفاصيل httpsmsbrcoqs,1
مقطع الفيديو قديم، ويعود إلى تفجير عبوة محلية الصُنع، استهدفت جنود الاحتلال الإسرائيلي في مدينة نابلس، فجر يوم الخميس مارس الفائت مقطع الفيديو قديم، ويعود إلى تفجير عبوة محلية الصُنع، استهدفت جنود الاحتلال الإسرائيلي في مدينة نابلس، فجر يوم الخميس مارس الفائت تفاصيل أكثر httpsmsbrcolyfml,0
تُشير إحصائيات للحكومة الجزائرية عام ، إلى أن أكثر من ألف لاجئ يقطنون في مخيمات اللاجئين الصحراويين قرب مدينة تندوف، الواقعة جنوب غربي الجزائر تُشير إحصائيات للحكومة الجزائرية عام ، إلى أن أكثر من ألف لاجئ يقطنون في مخيمات اللاجئين الصحراويين قرب مدينة تندوف، الواقعة جنوب غربي الجزائر فكيف تأسست مخيمات اللاجئين الصحراويين في تندوف؟ تجدون هذه التفاصيل وغيرها في الرابط التالي httpsmsbrconwl,1
أطباء مستشفى الأوروبي في قطاع غزة ما زالوا على رأس عملهم أطباء مستشفى الأوروبي في قطاع غزة ما زالوا على رأس عملهم,0
وجاءت عارضة الأزياء الأميركية من أصل فلسطيني، بيلا حديد، في المرتبة الثامنة كأجمل امرأة في العالم ضمن تصنيف موقع Style Craze لم يرِد اسم سلاف فواخرجي ضمن قوائم أجمل عشر نساء في العالم وجاءت عارضة الأزياء الأميركية من أصل فلسطيني، بيلا حديد، في المرتبة الثامنة كأجمل امرأة في العالم ضمن تصنيف موقع Style Craze للمزيد من التفاصيل httpsmsbrcohii,0
الفيديو يُظهر مقبرة يهودية قديمة في فلسطين وليس مقبرة ملكية في اليمن الفيديو يُظهر مقبرة يهودية قديمة في فلسطين وليس مقبرة ملكية في اليمن المزيد من التفاصيل httpsmsbrcoxeils,0
عاجل مراسل استشهاد شاب فلسطيني إثر قصف مدفعي استهدف منزلا في حي التنور شرقي عاجل مراسل استشهاد شاب فلسطيني إثر قصف مدفعي استهدف منزلا في حي التنور شرقي,0
استشهاد طفلين وإصابة آخرين بجروح متفاوتة إثر غارة إسرائيلية استهدفت منزلا في مخيم الشابورة وسط مدينة رفح استشهاد طفلين وإصابة آخرين بجروح متفاوتة إثر غارة إسرائيلية استهدفت منزلا في مخيم الشابورة وسط مدينة رفح,0
خاص بالجزيرة جمعيات خيرية بالتعاون مع بلدية بروكسل ووزارة الدفاع البلجيكية ينظمون حملة تبرعات لغزة خاص بالجزيرة جمعيات خيرية بالتعاون مع بلدية بروكسل ووزارة الدفاع البلجيكية ينظمون حملة تبرعات لغزة,0
أحمد سفيان من غزة نزح عدة مرات، ثم أجبرته الظروف لتأمين قوت يومه فقرر بيع الكتب الناس تشتري كتب الطبخ لإشباع عينها أحمد سفيان من غزة نزح عدة مرات، ثم أجبرته الظروف لتأمين قوت يومه فقرر بيع الكتب,0
